id,일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속
26939,2019-02-26,서귀포시,동홍동,395219.941,33941.675,184152.392,613314.0079999999,38.762,30.905,11.4,0.0,1.7
26940,2019-02-26,서귀포시,남원읍,287304.429,25654.822999999997,180477.81100000002,493437.06299999997,52.771,40.714,9.125,0.0,3.075
26941,2019-02-26,제주시,일도1동,29628.338,7154.7980000000025,70807.44099999999,107590.576,28.75,24.75,5.6,0.0,2.1
26942,2019-02-26,제주시,아라동,806405.145,96300.549,384103.073,1286808.767,39.63,62.889,4.9,0.0,1.733
26943,2019-02-26,서귀포시,안덕면,375145.034,59979.950999999994,251247.393,686372.377,50.429,45.893,9.5,0.0,4.3
26944,2019-02-26,제주시,이도1동,149331.03699999998,37917.937999999995,197683.982,384932.95700000005,32.25,22.125,5.6,0.0,2.1
26945,2019-02-26,제주시,이호동,72740.01299999999,8295.149,73434.022,154469.184,27.333,21.556,6.5,0.0,1.8
26946,2019-02-26,제주시,조천읍,413410.278,45321.514,284581.292,743313.083,51.057,47.229,6.2,0.0,3.167
26947,2019-02-26,서귀포시,성산읍,279915.203,22051.40700000001,230653.35600000003,532619.966,46.857,58.286,9.0,0.0,3.3
26948,2019-02-26,서귀포시,정방동,45855.942,10050.374,92925.929,148832.24599999998,59.25,28.25,11.4,0.0,1.7
26949,2019-02-26,제주시,애월읍,734631.938,70315.943,522574.033,1327521.914,52.225,50.494,4.75,0.0,3.4
26950,2019-02-27,서귀포시,중문동,186635.997,13027.867,139005.59699999998,338669.461,48.944,43.833,3.1,1.5,0.8
26951,2019-02-27,제주시,노형동,1193050.675,132867.095,559153.552,1885071.322,37.805,33.011,4.0,6.0,1.6
26952,2019-02-27,제주시,도두동,26374.839,4977.138,112051.3,143403.277,34.056,47.389,9.5,5.0,2.2
26953,2019-02-27,제주시,연동,1031289.475,143239.465,630529.945,1805058.885,36.868,39.302,4.0,6.0,1.6
26954,2019-02-27,제주시,구좌읍,267806.229,25801.897999999997,169776.264,463384.391,52.625,41.812,10.067,6.0,2.6
26955,2019-02-27,제주시,화북동,559486.144,47912.073,211250.28600000002,818648.5040000002,31.077,39.346,6.9670000000000005,10.333,1.367
26956,2019-02-27,서귀포시,동홍동,394709.13899999997,33911.392,185428.31699999998,614048.848,38.286,31.667,10.9,1.0,2.5
26957,2019-02-27,서귀포시,대정읍,383263.459,21582.597,178892.395,583738.451,54.529,46.118,11.35,0.5,4.467
26958,2019-02-27,제주시,삼도1동,205912.234,17404.575,153802.689,377119.499,26.875,31.0,8.3,7.0,2.2
26959,2019-02-28,서귀포시,정방동,46224.397000000004,10515.933,97080.991,153821.32,58.625,28.75,10.4,0.0,1.2
26960,2019-02-28,제주시,구좌읍,269493.05199999997,26244.411,172235.657,467973.12,52.78100000000001,42.0,9.7,0.333,4.7
26961,2019-02-28,제주시,한림읍,433904.305,39630.271,227284.207,700818.7829999999,51.014,62.0,8.2,0.25,3.9
26962,2019-02-28,제주시,이도1동,145392.735,36541.177,198506.08899999998,380440.001,31.125,23.25,7.1,0.0,1.6
26963,2019-02-28,서귀포시,효돈동,77536.283,5329.661,35828.972,118694.916,38.8,20.6,7.3,0.25,3.5
26964,2019-02-28,제주시,건입동,148140.086,17762.994,154351.761,320254.842,30.2,49.6,5.1,1.0,0.0
26965,2019-02-28,서귀포시,예래동,69448.034,20500.987,202317.41199999998,292266.433,46.7,48.033,9.8,0.25,2.0
26966,2019-02-28,서귀포시,성산읍,280684.07,21849.049,230368.14,532901.2579999999,47.0,58.952,9.6,0.5,3.6
26967,2019-02-28,제주시,외도동,226058.837,13481.31,115203.061,354743.209,30.45,35.8,8.2,0.0,2.0
26968,2019-02-28,서귀포시,표선면,194560.83899999998,19139.348,150908.798,364608.98600000003,49.875,32.531,9.6,0.5,3.6
26969,2019-02-28,제주시,이호동,71853.369,8593.776,69792.879,150240.024,26.889,21.667,8.2,0.0,2.0
26970,2019-02-28,서귀포시,서홍동,111132.788,8855.325,105534.55699999999,225522.67,37.556,29.44400000000001,10.4,0.0,1.2
26971,2019-02-28,서귀포시,대륜동,294794.584,25544.606,210847.268,531186.457,37.481,33.519,10.4,0.0,1.2
26972,2019-02-28,서귀포시,남원읍,286585.402,24431.07,170732.468,481748.94,52.486,41.0,7.3,0.25,3.5
26973,2019-03-01,제주시,봉개동,90160.367,9130.479,114987.707,214278.553,36.545,56.81800000000001,3.9,0.0,0.0
26974,2019-03-01,제주시,이도1동,159272.46300000002,24626.668999999998,170049.42899999995,353948.561,34.0,19.75,5.6,0.0,2.5
26975,2019-03-01,제주시,삼양동,495170.57200000004,15205.798999999999,103716.561,614092.932,32.857,16.285999999999998,5.733,0.0,2.9
26976,2019-03-01,서귀포시,중앙동,53490.624,10029.132,95473.052,158992.80800000002,58.429,33.0,10.1,0.0,1.5
26977,2019-03-01,제주시,아라동,824043.953,54594.16,283091.05199999997,1161729.165,40.889,56.481,3.8,0.0,1.8
26978,2019-03-01,서귀포시,서홍동,120016.49900000001,7142.021,89457.266,216615.78699999998,38.889,27.889,10.1,0.0,1.5
26979,2019-03-01,서귀포시,남원읍,300372.165,21209.926,198164.785,519746.875,52.857,40.714,7.275,0.0,3.075
26980,2019-03-01,제주시,화북동,578090.422,34303.729,181426.01899999997,793820.171,33.923,32.385,5.733,0.0,2.9
26981,2019-03-01,제주시,외도동,242171.108,12121.771,103281.787,357574.666,32.7,33.25,6.5,0.0,1.4
26982,2019-03-01,서귀포시,예래동,77341.439,21319.806,217520.475,316181.72,47.233,47.4,9.65,0.0,2.4
26983,2019-03-01,제주시,오라동,318684.88300000003,28912.429,271965.852,619563.164,34.812,44.625,5.6,0.0,2.5
26984,2019-03-01,제주시,한경면,142214.59900000002,10743.472,80503.387,233461.458,51.5,44.679,7.35,0.0,3.75
26985,2019-03-02,제주시,한경면,140715.831,10949.236,80950.965,232616.032,51.5,44.643,9.05,1.25,1.25
26986,2019-03-02,서귀포시,천지동,67132.494,4604.8809999999985,70556.06,142293.435,47.474,26.474,10.8,2.0,2.5
26987,2019-03-02,제주시,외도동,239263.89899999998,12064.028999999999,102382.495,353710.4229999999,32.05,33.6,10.1,0.0,2.1
26988,2019-03-02,제주시,삼도2동,107595.241,15854.748,139267.682,262717.67100000003,29.0,15.667,8.7,0.5,3.2
26989,2019-03-02,제주시,일도1동,29315.932,6461.137,68094.8,103871.87,28.75,23.5,8.7,0.5,3.2
26990,2019-03-02,제주시,연동,1042880.0190000001,103830.40199999999,573030.914,1719741.334,38.66,37.415,4.0,3.5,1.2
26991,2019-03-02,서귀포시,표선면,201792.302,17466.337,163243.393,382502.031,49.844,32.438,9.8,2.0,2.2
26992,2019-03-02,서귀포시,효돈동,79651.791,4613.817,34576.96,118842.56800000001,40.333,19.667,7.325,2.875,2.225
26993,2019-03-02,서귀포시,중앙동,51844.554000000004,10200.832,101759.26400000001,163804.65,58.57100000000001,32.429,10.8,2.0,2.5
26994,2019-03-02,제주시,노형동,1210107.524,94554.25300000001,516412.335,1821074.1130000001,38.908,33.0,4.0,3.5,1.2
26995,2019-03-02,서귀포시,동홍동,393996.516,25381.94100000001,167569.251,586947.708,38.429,31.143,10.8,2.0,2.5
26996,2019-03-02,제주시,이호동,73601.735,6800.321999999999,77429.266,157831.324,27.556,20.778,10.1,0.0,2.1
26997,2019-03-02,서귀포시,안덕면,368158.867,47174.388,272174.286,687507.541,50.857,45.25,9.8,1.5,1.5
26998,2019-03-02,서귀포시,대정읍,388527.857,19235.218999999997,161717.598,569480.674,55.471,45.706,11.15,2.5,4.2
26999,2019-03-02,제주시,이도1동,157617.065,21908.683999999997,175176.552,354702.3010000001,33.125,21.0,8.7,0.5,3.2
27000,2019-03-03,제주시,일도2동,707346.071,29554.432,225167.00699999998,962067.51,32.181999999999995,25.364,9.4,13.0,2.4
27001,2019-03-03,서귀포시,대정읍,398663.968,17134.633,141405.914,557204.514,55.765,45.176,11.9,3.667,3.933
27002,2019-03-03,제주시,구좌읍,290205.959,17171.718999999994,159907.39800000002,467285.076,52.938,41.625,11.367,2.167,3.4
27003,2019-03-03,제주시,조천읍,446971.249,29139.856,251215.293,727326.3979999998,51.914,46.4,7.9,7.1670000000000025,1.8
27004,2019-03-03,제주시,용담2동,249719.335,41712.546,312598.62899999996,604030.51,30.364,28.636,9.4,13.0,2.4
27005,2019-03-03,제주시,건입동,167639.22699999998,14476.01,154642.863,336758.1,33.4,43.4,6.3,15.0,0.0
27006,2019-03-03,제주시,삼도1동,227591.181,13472.518999999998,126634.035,367697.734,29.125,28.0,9.4,13.0,2.4
27007,2019-03-03,제주시,노형동,1272801.387,83938.808,459997.885,1816738.08,40.552,28.747,4.7,8.0,1.9
27008,2019-03-03,제주시,한림읍,474274.97,29451.478,197902.72100000002,701629.1690000001,51.319,62.111,10.0,4.0,2.2
27009,2019-03-03,제주시,삼도2동,111314.194,15143.861,141517.565,267975.62,31.333,14.0,9.4,13.0,2.4
27010,2019-03-03,제주시,도두동,30008.529,3322.9,97600.02,130931.44900000001,38.556,29.667,10.7,10.0,2.6
27011,2019-03-03,서귀포시,중문동,200528.197,11702.798,121910.52,334141.515,50.5,41.889,3.3,6.0,0.3
27012,2019-03-03,서귀포시,동홍동,415781.81299999997,21741.467,150897.545,588420.825,39.286,30.048,11.2,4.0,2.8
27013,2019-03-03,제주시,삼양동,521797.275,13583.532,101037.915,636418.723,33.857,15.143,7.9,7.1670000000000025,1.8
27014,2019-03-03,제주시,일도1동,33198.087999999996,6002.123000000001,65926.915,105127.12599999999,31.25,21.0,9.4,13.0,2.4
27015,2019-03-03,서귀포시,표선면,208369.121,15444.796999999999,133701.894,357515.811,50.312,32.062,10.5,4.0,2.4
27016,2019-03-03,서귀포시,중앙동,55306.144,10265.771999999999,91387.459,156959.374,58.57100000000001,32.571,11.2,4.0,2.8
27017,2019-03-04,제주시,도두동,26581.702999999998,5064.823,87441.196,119087.722,33.5,51.833,7.8,3.0,2.4
27018,2019-03-04,제주시,건입동,147875.397,19802.037,149551.165,317228.599,28.6,50.2,4.8,5.0,0.0
27019,2019-03-04,서귀포시,송산동,216787.138,18132.128,109035.09300000001,343954.359,44.659,31.29300000000001,10.8,1.0,1.9
27020,2019-03-04,제주시,구좌읍,280248.73699999996,25917.805,148179.795,454346.33700000006,52.344,42.062,9.367,1.5,5.4
27021,2019-03-04,제주시,이호동,71843.539,8491.368,69638.093,149973.0,25.44400000000001,22.222,7.8,3.0,2.4
27022,2019-03-04,서귀포시,중문동,188696.07,14484.09,101423.685,304603.844,48.444,44.111,1.2,2.0,3.4
27023,2019-03-04,제주시,삼도1동,204192.165,19347.975,136697.218,360237.35799999995,26.375,30.375,6.9,5.0,2.4
27024,2019-03-04,제주시,한림읍,463839.862,40750.679,217739.06600000002,722329.6070000002,50.556,62.236,7.8,2.25,3.75
27025,2019-03-04,제주시,외도동,222431.177,13727.043,98584.0,334742.22,28.9,38.25,7.8,3.0,2.4
27026,2019-03-04,서귀포시,효돈동,76540.73,5268.451,28055.773999999998,109864.95599999999,38.067,21.067,7.025,1.0,5.0
27027,2019-03-04,제주시,오라동,291539.24199999997,38201.513999999996,290389.285,620130.041,32.688,47.062,6.9,5.0,2.4
27028,2019-03-04,서귀포시,대정읍,394687.75399999996,24999.167999999998,140536.88199999998,560223.804,54.118,46.059,9.65,1.0,7.067
27029,2019-03-04,서귀포시,안덕면,377681.93799999997,59256.435,174468.84399999998,611407.2170000001,50.25,45.929,8.5,1.0,3.8
27030,2019-03-04,제주시,조천읍,416870.6370000001,42355.91099999999,218443.518,677670.066,50.914,47.657,6.267,3.333,3.6
27031,2019-03-04,제주시,연동,1025643.782,140785.764,563613.683,1730043.229,36.245,39.208,1.0,5.5,1.6
27032,2019-03-04,서귀포시,서홍동,109062.86099999999,7562.099,80203.15,196828.11,37.556,29.0,10.8,1.0,1.9
27033,2019-03-04,제주시,한경면,137970.17,11681.827,60109.390999999996,209761.387,50.893,45.286,7.8,2.25,3.75
27034,2019-03-05,제주시,노형동,1173088.193,140327.614,566272.9079999999,1879688.715,38.92,30.621,3.6,2.0,0.9
27035,2019-03-05,제주시,한림읍,452990.77,41266.466,221679.354,715936.59,50.944,62.292,9.7,1.25,2.15
27036,2019-03-05,제주시,용담2동,223013.092,50220.672,296261.012,569494.777,28.273000000000003,31.636,8.2,0.5,2.4
27037,2019-03-05,제주시,외도동,215939.74899999998,13686.597,100527.901,330154.247,30.55,35.75,8.9,0.5,1.7
27038,2019-03-05,서귀포시,서홍동,107042.278,8067.592,80770.886,195880.75600000002,38.667,28.111,11.3,0.5,1.5
27039,2019-03-05,서귀포시,송산동,212839.65,18040.299,103485.709,334365.658,45.146,30.39,11.3,0.5,1.5
27040,2019-03-05,서귀포시,중앙동,51793.304000000004,15019.947,109544.065,176357.315,57.57100000000001,33.143,11.3,0.5,1.5
27041,2019-03-05,서귀포시,정방동,45459.481,10397.729,82215.743,138072.953,57.375,29.5,11.3,0.5,1.5
27042,2019-03-05,제주시,봉개동,82635.385,11392.721000000001,106667.649,200695.755,34.909,58.091,6.0,1.0,0.0
27043,2019-03-05,제주시,일도2동,611986.863,37562.397000000004,224069.83399999997,873619.095,29.818,27.455,8.2,0.5,2.4
27044,2019-03-05,제주시,일도1동,27884.347999999998,7358.621,55676.91,90919.879,29.25,22.75,8.2,0.5,2.4
27045,2019-03-05,제주시,한경면,139018.128,12470.068000000001,69415.414,220903.611,51.536,44.679,9.7,1.25,2.15
27046,2019-03-05,서귀포시,예래동,72670.444,21233.015,126826.963,220730.422,47.333,47.0,10.4,1.5,2.0
27047,2019-03-05,서귀포시,영천동,80254.07,15052.19,98404.19900000001,193710.45899999997,40.261,18.478,11.3,0.5,1.5
27048,2019-03-06,제주시,이도2동,1135446.868,161730.725,601530.044,1898707.638,25.615,44.654,8.0,14.5,2.5
27049,2019-03-06,제주시,건입동,147172.115,20033.641,153134.19199999998,320339.94800000003,27.8,54.0,5.2,13.5,0.0
27050,2019-03-06,제주시,용담2동,226901.044,49355.893,281686.481,557943.418,26.273000000000003,35.455,8.0,14.5,2.5
27051,2019-03-06,서귀포시,서홍동,108726.105,7660.005,81564.254,197950.36399999997,36.778,29.44400000000001,10.5,6.0,2.6
27052,2019-03-06,제주시,도두동,25795.001,4404.4659999999985,81872.04,112071.507,33.0,50.944,9.1,10.5,2.6
27053,2019-03-06,제주시,연동,1015534.7679999999,139716.071,580029.446,1735280.285,35.698,39.736,2.5,10.0,2.0
27054,2019-03-06,제주시,노형동,1177456.646,138677.284,561444.676,1877578.606,36.575,33.517,2.5,10.0,2.0
27055,2019-03-06,제주시,구좌읍,274767.937,25434.674,148908.609,449111.22,52.219,41.875,9.9,10.333,4.667
27056,2019-03-06,제주시,한경면,136181.967,12209.386999999999,57808.217000000004,206199.57100000003,50.679,45.07100000000001,8.75,6.75,3.9
27057,2019-03-06,제주시,애월읍,728593.632,71044.878,462247.99100000004,1261886.501,51.056,51.416,4.5,9.0,4.133
27058,2019-03-06,제주시,화북동,545768.791,48017.323,236498.734,830284.848,30.038,39.269,6.533,12.333,3.133
27059,2019-03-06,서귀포시,남원읍,282896.119,25101.755,125022.463,433020.338,51.057,42.143,6.9,8.25,4.275
27060,2019-03-07,제주시,봉개동,81588.443,11512.78,106380.99900000001,199482.223,34.636,59.273,2.4,0.0,3.9
27061,2019-03-07,제주시,용담2동,220068.103,50607.864,292056.785,562732.752,28.273000000000003,32.636,4.9,0.0,3.6
27062,2019-03-07,서귀포시,남원읍,281049.783,26896.655,135285.64800000002,443232.085,52.457,41.6,4.55,0.0,4.833
27063,2019-03-07,제주시,오라동,285671.756,38070.605,288067.179,611809.54,33.562,46.688,4.9,0.0,3.6
27064,2019-03-07,서귀포시,대정읍,390968.86299999995,26274.001,150123.292,567366.157,55.118,46.118,8.5,0.0,10.55
27065,2019-03-07,제주시,이도2동,1115635.53,162645.524,622945.5970000001,1901226.65,28.0,41.115,4.9,0.0,3.6
27066,2019-03-07,서귀포시,대륜동,292612.083,27662.658,175588.22,495862.96,37.667,33.963,8.2,0.0,2.8
27067,2019-03-07,제주시,일도1동,28063.49700000001,7357.549,61371.93,96792.976,26.25,26.25,4.9,0.0,3.6
27068,2019-03-07,제주시,건입동,142278.891,18504.606,164988.344,325771.84,30.4,47.2,2.4,0.0,3.9
27069,2019-03-07,서귀포시,정방동,47138.472,12895.146999999999,113051.601,173085.22,58.75,28.75,8.2,0.0,2.8
27070,2019-03-08,서귀포시,예래동,70558.82400000001,20624.7,147603.152,238786.675,47.567,46.667,6.7,0.0,2.6
27071,2019-03-08,제주시,일도1동,27883.683999999997,7000.753000000002,62030.372,96914.80900000001,27.5,25.0,5.2,0.0,2.3
27072,2019-03-08,서귀포시,정방동,46468.787000000004,11416.948999999999,96524.17199999999,154409.908,58.875,28.625,8.9,0.0,1.4
27073,2019-03-08,제주시,봉개동,79312.239,11446.823999999999,114873.48300000001,205632.547,35.545,57.636,3.5,0.0,1.4
27074,2019-03-08,서귀포시,대정읍,386690.46,25103.093999999997,165252.689,577046.244,54.765,45.824,9.4,0.0,3.967
27075,2019-03-08,서귀포시,송산동,211136.715,16993.639,112847.412,340977.766,45.756,30.171,8.9,0.0,1.4
27076,2019-03-08,제주시,이도1동,146428.66199999998,34530.43,174662.41,355621.5020000001,31.75,23.5,5.2,0.0,2.3
27077,2019-03-08,서귀포시,성산읍,281546.735,24558.463,195810.128,501915.326,47.19,57.57100000000001,8.1,0.0,2.3
27078,2019-03-08,제주시,아라동,785619.457,102241.229,481996.64700000006,1369857.333,39.926,63.222,4.033,0.0,1.9
27079,2019-03-08,제주시,용담1동,139002.428,8727.871,101632.31800000001,249362.617,33.667,17.833,5.2,0.0,2.3
27080,2019-03-08,제주시,삼양동,441544.95,20363.501,107865.134,569773.585,31.571,17.143,5.8329999999999975,0.0,1.967
27081,2019-03-08,서귀포시,남원읍,280263.188,26771.696,152203.48,459238.364,52.543,40.629,5.925,0.0,2.3
27082,2019-03-09,서귀포시,송산동,220159.915,14149.221000000001,105292.63699999999,339601.773,45.024,30.854,11.5,12.5,3.3
27083,2019-03-09,서귀포시,서홍동,114257.48199999999,5993.148,88391.30900000002,208641.93899999998,38.111,28.667,11.5,12.5,3.3
27084,2019-03-09,서귀포시,표선면,196308.46899999998,16266.673999999999,133524.52599999998,346099.669,49.28100000000001,32.594,10.1,17.0,2.2
27085,2019-03-09,서귀포시,남원읍,286805.654,20312.075,165500.31900000002,472618.047,52.429,41.457,8.1,23.5,2.95
27086,2019-03-09,제주시,애월읍,753404.537,64498.112,693663.238,1511565.8869999999,51.337,51.685,7.233,29.875,4.667
27087,2019-03-09,제주시,용담2동,228086.81600000002,41590.494,292070.378,561747.688,28.545,31.091,9.5,9.0,3.1
27088,2019-03-09,서귀포시,예래동,73919.141,18028.247,165511.97,257459.359,46.567,48.667,10.45,8.75,3.4
27089,2019-03-09,제주시,일도1동,28092.548,6300.318,63118.217000000004,97511.084,28.0,24.5,9.5,9.0,3.1
27090,2019-03-09,제주시,외도동,233645.745,11517.528,111169.05,356332.323,31.4,34.4,9.7,5.0,2.3
27091,2019-03-09,제주시,삼도1동,209262.234,15968.411,137690.965,362921.61,27.75,30.375,9.5,9.0,3.1
27092,2019-03-09,제주시,화북동,562889.003,36738.875,200387.833,800015.712,32.731,35.5,8.8,23.667,3.667
27093,2019-03-09,제주시,조천읍,416649.196,33677.835,287147.885,737474.916,51.143,47.971,8.8,23.667,3.667
27094,2019-03-09,제주시,봉개동,84690.22,8716.526,98135.34599999999,191542.093,35.727,59.273,6.7,33.0,3.1
27095,2019-03-10,서귀포시,예래동,77566.625,16676.731,161688.223,255931.578,48.167,47.233,11.25,5.0,4.35
27096,2019-03-10,서귀포시,정방동,51208.808,9486.903,95207.662,155903.37300000002,59.0,28.375,11.9,9.0,3.9
27097,2019-03-10,제주시,연동,1097284.84,91964.201,556680.989,1745930.031,39.547,34.585,5.3,10.0,3.2
27098,2019-03-10,제주시,삼양동,523606.086,13747.276000000002,105843.40699999999,643196.769,33.143,15.286,7.667000000000002,39.333,4.333
27099,2019-03-10,제주시,구좌읍,283866.82399999996,16314.801000000001,154028.428,454210.05299999996,52.719,41.53100000000001,10.6,29.833,6.233
27100,2019-03-10,서귀포시,효돈동,84546.509,4723.175,30346.762000000002,119616.445,41.533,19.267,8.2,29.125,4.275
27101,2019-03-10,제주시,한림읍,479730.62799999997,30247.743,218589.37,728567.7409999998,51.278,61.889,10.0,3.0,4.3
27102,2019-03-10,제주시,이호동,80708.519,5215.3420000000015,70354.12,156277.982,28.222,21.0,9.7,11.5,3.6
27103,2019-03-10,제주시,용담2동,251238.22,40435.008,301870.21,593543.438,30.364,28.182,9.0,23.5,3.4
27104,2019-03-11,제주시,아라동,812152.48,108331.65400000001,563779.829,1484263.9630000002,39.926,61.963,4.433,2.5,3.7
27105,2019-03-11,제주시,삼도2동,99262.18199999999,18828.97,129495.65400000001,247586.806,28.667,16.667,7.6,2.5,4.1
27106,2019-03-11,제주시,외도동,215727.09699999998,13813.577,101059.80300000001,330600.477,30.4,37.85,8.9,0.5,3.4
27107,2019-03-11,제주시,용담2동,218346.68899999998,49320.878,324080.955,591748.522,28.273000000000003,32.727,7.6,2.5,4.1
27108,2019-03-11,서귀포시,성산읍,283973.591,25408.541,197910.40600000002,507292.53799999994,46.429,58.905,10.0,0.0,3.8
27109,2019-03-11,제주시,건입동,145317.573,20206.145,157170.543,322694.261,31.0,50.2,5.4,3.0,3.4
27110,2019-03-11,서귀포시,중문동,182964.71399999998,13118.758999999998,106172.141,302255.614,49.333,43.278,1.7,1.5,3.3
27111,2019-03-11,서귀포시,대정읍,387423.35299999994,25767.553,168658.43899999998,581849.345,55.353,45.294,10.0,0.0,7.233
27112,2019-03-11,서귀포시,송산동,213973.50199999998,17213.453,115527.73,346714.685,45.61,30.341,10.3,0.5,2.9
27113,2019-03-11,서귀포시,남원읍,279027.772,25825.241,138619.295,443472.309,52.8,40.686,7.425,1.0,3.467
27114,2019-03-11,서귀포시,표선면,198979.592,19240.212,121674.84199999999,339894.646,49.438,32.75,10.0,0.0,3.8
27115,2019-03-11,제주시,연동,998580.854,139941.552,581300.225,1719822.631,37.642,38.83,1.9,1.0,2.4
27116,2019-03-11,서귀포시,중앙동,50513.925,15495.382,115722.94099999999,181732.24800000002,58.143,32.857,10.3,0.5,2.9
27117,2019-03-11,제주시,용담1동,138168.798,9520.344000000001,99859.455,247548.59699999998,33.833,17.167,7.6,2.5,4.1
27118,2019-03-11,서귀포시,안덕면,364588.87799999997,56295.59099999999,194883.771,615768.24,51.07100000000001,45.464,8.9,0.5,3.5
27119,2019-03-11,서귀포시,효돈동,74506.099,5779.099,31024.06,111309.258,39.6,20.067,7.425,1.0,3.467
27120,2019-03-12,제주시,노형동,1149943.549,138417.415,637378.241,1925739.205,38.218,32.609,1.8,0.0,2.9
27121,2019-03-12,서귀포시,동홍동,377461.25299999997,28814.967,189598.27,595874.491,38.286,31.381,9.5,0.0,3.2
27122,2019-03-12,제주시,한림읍,446414.448,41978.422,246753.48899999997,735146.36,50.972,61.917,8.4,0.0,4.1
27123,2019-03-12,서귀포시,안덕면,357634.393,56520.79,197248.81,611403.9920000001,50.5,45.429,8.9,0.0,4.6
27124,2019-03-12,제주시,아라동,801470.67,109938.28199999999,587034.406,1498443.358,39.407,64.148,4.567,0.0,4.267
27125,2019-03-12,제주시,삼양동,437983.146,20416.018,107353.896,565753.06,31.0,17.714000000000006,7.1670000000000025,0.0,4.867
27126,2019-03-12,제주시,용담1동,135309.952,8804.028,100490.41699999999,244604.397,33.5,17.5,8.4,0.0,4.7
27127,2019-03-12,서귀포시,영천동,81124.07400000001,14987.66,102606.712,198718.44600000003,39.696,18.348,9.5,0.0,3.2
27128,2019-03-12,제주시,이도2동,1107904.1409999998,159362.685,608530.637,1875797.4619999998,27.231,42.615,8.4,0.0,4.7
27129,2019-03-12,제주시,삼도1동,192610.457,18475.416,135955.149,347041.021,27.375,30.125,8.4,0.0,4.7
27130,2019-03-12,제주시,일도1동,27529.047000000002,7062.803000000001,61839.236,96431.086,28.5,26.0,8.4,0.0,4.7
27131,2019-03-12,서귀포시,성산읍,279399.058,25428.467,196420.97100000002,501248.49600000004,46.952,58.667,9.8,0.0,4.4
27132,2019-03-12,서귀포시,대륜동,288474.105,27047.632999999998,196817.035,512338.773,38.704,33.0,9.5,0.0,3.2
27133,2019-03-13,제주시,이호동,67046.31,7341.501999999998,64892.797,139280.608,26.667,21.111,6.6,0.0,3.6
27134,2019-03-13,제주시,한경면,137034.784,11866.257,78579.842,227480.883,51.393,44.607,6.2,0.0,3.9
27135,2019-03-13,제주시,삼양동,435190.881,19853.342,107010.91,562055.134,31.429,16.857,3.933,0.0,5.7
27136,2019-03-13,서귀포시,서홍동,109428.069,8130.129,99790.838,217349.03600000002,38.667,28.222,7.2,0.0,2.7
27137,2019-03-13,서귀포시,대륜동,288220.049,27515.763,200314.372,516050.18299999996,37.963,33.185,7.2,0.0,2.7
27138,2019-03-13,서귀포시,효돈동,76180.659,5852.4969999999985,35376.956,117410.11300000001,39.6,20.2,4.025,0.0,3.3
27139,2019-03-13,서귀포시,남원읍,274346.62,26122.375,142551.116,443020.11100000003,52.0,41.343,4.025,0.0,3.3
27140,2019-03-13,제주시,외도동,211181.796,13884.444,102876.31800000001,327942.558,30.8,35.55,6.6,0.0,3.6
27141,2019-03-13,제주시,일도1동,28039.791,7245.495,58615.585999999996,93900.873,27.0,26.75,5.0,0.0,4.0
27142,2019-03-13,제주시,이도1동,143752.945,33845.366,180996.32100000003,358594.631,31.375,23.875,5.0,0.0,4.0
27143,2019-03-13,서귀포시,대정읍,383497.541,24035.382,160934.728,568467.65,54.0,46.176,8.15,0.0,8.167
27144,2019-03-13,제주시,도두동,25653.301,4852.984,87568.538,118074.823,34.944,46.167,6.6,0.0,3.6
27145,2019-03-13,제주시,용담2동,217585.34100000001,49865.695999999996,299119.814,566570.851,28.182,33.545,5.0,0.0,4.0
27146,2019-03-13,제주시,삼도2동,100076.06300000001,18012.318,139632.652,257721.03399999999,28.0,17.0,5.0,0.0,4.0
27147,2019-03-13,서귀포시,중문동,183839.36800000002,14517.125,121619.885,319976.37899999996,49.5,42.944,-3.0,0.0,4.5
27148,2019-03-13,제주시,오라동,280572.064,37980.837999999996,305312.029,623864.931,32.875,48.438,5.0,0.0,4.0
27149,2019-03-13,서귀포시,성산읍,280420.035,25745.061,210223.849,516388.945,46.905,59.619,6.5,0.0,3.9
27150,2019-03-14,제주시,노형동,1140393.413,135778.48,601895.13,1878067.023,38.77,31.023000000000003,0.8,0.0,0.7
27151,2019-03-14,제주시,삼양동,437926.12799999997,19842.395,106127.87199999999,563896.395,31.286,17.429000000000002,5.4670000000000005,0.0,2.267
27152,2019-03-14,서귀포시,남원읍,272651.76,26811.822999999997,151101.351,450564.934,52.657,41.08600000000001,5.175,0.0,2.225
27153,2019-03-14,서귀포시,정방동,44137.482,10496.722,74991.069,129625.273,58.75,29.0,8.2,0.0,1.7
27154,2019-03-14,제주시,조천읍,399623.6370000001,45403.698,269939.152,714966.4859999998,51.914,46.486,5.4670000000000005,0.0,2.267
27155,2019-03-14,서귀포시,예래동,70590.63900000001,20132.953999999998,147919.198,238642.79100000003,47.333,47.367,6.45,0.0,2.05
27156,2019-03-14,제주시,오라동,278759.192,37013.601,301636.919,617409.712,33.625,45.938,6.3,0.0,2.6
27157,2019-03-14,서귀포시,동홍동,374560.615,30058.597999999998,192532.86899999998,597152.081,38.857,30.81,8.2,0.0,1.7
27158,2019-03-14,제주시,용담2동,219480.22199999998,49385.700999999994,310053.88,578919.802,28.364,32.818000000000005,6.3,0.0,2.6
